%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sentence,UTC,longitude,latitude,altitude,,,,,,,,,,,,,,,,,
1684310328175203584,7329,1684310328174822568,gps,$KSXT,20230517080644.90,114.20853019,22.68993390,57.6809,308.18,2.67,166.02,0.838,,3,3,22,20,6.637,7.623,0.300,0.202,-0.814,0.187,,*17
1684310328227754048,7330,1684310328227405786,gps,$KSXT,20230517080644.95,114.20853014,22.68993384,57.6812,308.85,3.49,169.52,0.770,,3,3,22,20,6.632,7.616,0.300,0.140,-0.758,0.245,,*1C
1684310328283770784,7331,1684310328283433675,gps,$KSXT,20230517080645.00,114.20853013,22.68993378,57.6855,308.71,2.45,187.22,0.589,,3,3,22,20,6.631,7.610,0.304,-0.074,-0.584,0.180,,*30
1684310328325911520,7332,1684310328325551986,gps,$KSXT,20230517080645.05,114.20853007,22.68993373,57.6899,309.52,2.48,217.97,0.597,,3,3,22,20,6.625,7.604,0.309,-0.367,-0.470,0.071,,*34
1684310328379615808,7333,1684310328379176378,gps,$KSXT,20230517080645.10,114.20853008,22.68993369,57.6914,309.29,3.42,221.03,0.474,,3,3,22,20,6.626,7.600,0.310,-0.311,-0.358,0.062,,*32
1684310328429738368,7334,1684310328429250955,gps,$KSXT,20230517080645.15,114.20853003,22.68993369,57.6754,309.30,4.27,232.25,0.302,,3,3,22,20,6.621,7.601,0.294,-0.239,-0.185,0.024,,*3A
1684310328484148352,7335,1684310328480735778,gps,$KSXT,20230517080645.20,114.20852992,22.68993375,57.6104,309.03,7.99,222.91,0.138,,3,3,22,23,6.609,7.607,0.229,-0.094,-0.101,-0.319,,*11
1684310328527977792,7336,1684310328527637720,gps,$KSXT,20230517080645.25,114.20852990,22.68993374,57.6165,309.63,6.76,285.17,0.117,,3,3,22,23,6.607,7.606,0.235,-0.113,0.031,-0.030,,*33
1684310328578054560,7337,1684310328577700138,gps,$KSXT,20230517080645.30,114.20852993,22.68993373,57.6221,309.55,6.32,67.61,0.087,,3,3,22,23,6.610,7.605,0.241,0.080,0.033,0.048,,*02
1684310328625170976,7338,1684310328624800920,gps,$KSXT,20230517080645.35,114.20852992,22.68993372,57.6239,309.20,4.27,69.88,0.134,,3,3,22,23,6.609,7.604,0.243,0.126,0.046,0.309,,*08
1684310328677526560,7339,1684310328677177906,gps,$KSXT,20230517080645.40,114.20852995,22.68993371,57.6232,309.50,5.99,49.00,0.095,,3,3,22,23,6.612,7.602,0.242,0.072,0.062,0.181,,*07
1684310328727675456,7340,1684310328727352380,gps,$KSXT,20230517080645.45,114.20852992,22.68993373,57.6233,309.14,5.74,16.27,0.121,,3,3,22,23,6.609,7.605,0.242,0.034,0.116,0.218,,*0A
1684310328778844672,7341,1684310328777441024,gps,$KSXT,20230517080645.50,114.20852991,22.68993373,57.6362,309.74,4.41,321.42,0.175,,3,3,22,22,6.608,7.605,0.255,-0.109,0.137,0.208,,*1A
1684310328827033216,7342,1684310328826679706,gps,$KSXT,20230517080645.55,114.20852989,22.68993373,57.6237,309.90,6.76,309.89,0.159,,3,3,22,22,6.606,7.605,0.242,-0.122,0.102,0.077,,*15
1684310328877361728,7343,1684310328877088546,gps,$KSXT,20230517080645.60,114.20852990,22.68993373,57.6285,309.62,6.55,315.93,0.142,,3,3,22,22,6.608,7.605,0.247,-0.099,0.102,0.046,,*1A
1684310328927532000,7344,1684310328927227497,gps,$KSXT,20230517080645.65,114.20852990,22.68993373,57.6241,309.41,7.96,270.00,0.093,,3,3,22,22,6.607,7.604,0.243,-0.093,0.000,-0.179,,*3E
1684310328977868928,7345,1684310328977546691,gps,$KSXT,20230517080645.70,114.20852984,22.68993371,57.6233,310.09,7.53,253.41,0.188,,3,3,22,21,6.601,7.603,0.242,-0.181,-0.054,-0.056,,*1B
1684310329027879456,7346,1684310329027572631,gps,$KSXT,20230517080645.75,114.20852984,22.68993370,57.6267,309.96,5.01,191.41,0.125,,3,3,22,21,6.601,7.601,0.245,-0.025,-0.123,0.005,,*3F
1684310329077726496,7347,1684310329077431201,gps,$KSXT,20230517080645.80,114.20852986,22.68993370,57.6202,309.66,7.07,172.41,0.111,,3,3,22,21,6.603,7.601,0.239,0.015,-0.110,-0.027,,*3F
1684310329127317184,7348,1684310329126967191,gps,$KSXT,20230517080645.85,114.20852983,22.68993371,57.6232,309.99,7.48,109.29,0.088,,3,3,22,21,6.600,7.602,0.242,0.084,-0.029,0.135,,*15
1684310329176969632,7349,1684310329176521301,gps,$KSXT,20230517080645.90,114.20852990,22.68993371,57.6366,309.98,3.37,61.29,0.077,,3,3,22,21,6.607,7.602,0.255,0.068,0.037,0.160,,*00
1684310329226929248,7350,1684310329226537227,gps,$KSXT,20230517080645.95,114.20852991,22.68993371,57.6373,309.66,4.05,69.61,0.170,,3,3,22,21,6.609,7.603,0.256,0.160,0.059,0.222,,*0D
1684310329282741440,7351,1684310329282482624,gps,$KSXT,20230517080646.00,114.20852991,22.68993371,57.6169,309.93,4.57,76.57,0.214,,3,3,22,21,6.609,7.602,0.236,0.208,0.050,-0.160,,*27
1684310329328669504,7352,1684310329328283309,gps,$KSXT,20230517080646.05,114.20852990,22.68993371,57.6219,309.94,5.85,64.20,0.128,,3,3,22,22,6.608,7.603,0.241,0.116,0.056,-0.139,,*24
1684310329378665888,7353,1684310329378301858,gps,$KSXT,20230517080646.10,114.20852989,22.68993375,57.6264,310.22,5.58,33.69,0.161,,3,3,22,21,6.606,7.606,0.245,0.089,0.134,0.071,,*0F
1684310329429917984,7354,1684310329429535627,gps,$KSXT,20230517080646.15,114.20852993,22.68993376,57.6343,310.40,5.31,7.81,0.150,,3,3,22,21,6.610,7.608,0.253,0.020,0.148,0.112,,*3C
1684310329477910976,7355,1684310329477483034,gps,$KSXT,20230517080646.20,114.20852992,22.68993379,57.6255,310.25,4.95,2.87,0.287,,3,3,22,22,6.610,7.612,0.244,0.014,0.286,-0.050,,*16
1684310329524752576,7356,1684310329524294376,gps,$KSXT,20230517080646.25,114.20852994,22.68993385,57.6326,309.23,2.55,19.85,0.376,,3,3,26,21,6.612,7.618,0.251,0.128,0.354,0.108,,*0A
1684310329577862784,7357,1684310329577124595,gps,$KSXT,20230517080646.30,114.20852994,22.68993393,57.6258,309.67,2.23,6.51,0.500,,3,3,26,21,6.612,7.627,0.245,0.057,0.497,0.055,,*31
1684310329628377632,7358,1684310329627805233,gps,$KSXT,20230517080646.35,114.20852995,22.68993401,57.6258,309.20,1.51,358.16,0.666,,3,3,26,21,6.612,7.636,0.245,-0.021,0.665,-0.180,,*33
1684310329677240416,7359,1684310329676858901,gps,$KSXT,20230517080646.40,114.20852989,22.68993412,57.6334,308.59,-0.11,359.53,0.791,,3,3,26,21,6.606,7.648,0.252,-0.007,0.791,0.358,,*35
1684310329726792480,7360,1684310329726445198,gps,$KSXT,20230517080646.45,114.20852989,22.68993422,57.6244,308.73,0.32,355.95,0.957,,3,3,26,21,6.607,7.659,0.243,-0.068,0.955,0.230,,*12
1684310329777101536,7361,1684310329776671409,gps,$KSXT,20230517080646.50,114.20852988,22.68993437,57.6315,307.72,-2.62,357.21,1.022,,3,3,26,21,6.605,7.675,0.250,-0.050,1.021,0.210,,*39
1684310329828285088,7362,1684310329827805995,gps,$KSXT,20230517080646.55,114.20852985,22.68993448,57.6113,307.23,-1.63,358.40,1.034,,3,3,25,21,6.602,7.687,0.230,-0.029,1.033,-0.183,,*12
1684310329878190816,7363,1684310329877783536,gps,$KSXT,20230517080646.60,114.20852984,22.68993459,57.5958,307.92,1.62,348.32,1.227,,3,3,25,21,6.601,7.700,0.215,-0.248,1.201,-0.307,,*31
1684310329925086368,7364,1684310329924721717,gps,$KSXT,20230517080646.65,114.20852980,22.68993474,57.5973,307.81,2.31,341.21,1.409,,3,3,25,21,6.597,7.717,0.216,-0.454,1.334,-0.137,,*34
1684310329978151936,7365,1684310329977821588,gps,$KSXT,20230517080646.70,114.20852978,22.68993487,57.5837,307.27,4.34,328.02,1.630,,3,3,25,21,6.595,7.730,0.202,-0.863,1.383,-0.743,,*30
1684310330025145728,7366,1684310330024819135,gps,$KSXT,20230517080646.75,114.20852973,22.68993499,57.5844,307.23,4.73,326.77,1.481,,3,3,25,21,6.590,7.744,0.203,-0.812,1.239,-0.475,,*31
1684310330078217472,7367,1684310330077866077,gps,$KSXT,20230517080646.80,114.20852967,22.68993510,57.5800,307.33,5.61,328.50,1.204,,3,3,25,21,6.584,7.756,0.199,-0.629,1.027,-0.454,,*33
1684310330128339968,7368,1684310330128054857,gps,$KSXT,20230517080646.85,114.20852958,22.68993524,57.5843,306.98,6.57,333.23,1.031,,3,3,25,22,6.575,7.772,0.203,-0.464,0.920,-0.096,,*33
1684310330177822720,7369,1684310330177500486,gps,$KSXT,20230517080646.90,114.20852957,22.68993536,57.5909,306.53,4.65,346.26,0.813,,3,3,25,22,6.573,7.785,0.210,-0.193,0.790,-0.031,,*37
1684310330227355840,7370,1684310330227087020,gps,$KSXT,20230517080646.95,114.20852945,22.68993550,57.5733,306.07,4.62,5.86,0.793,,3,3,25,21,6.561,7.801,0.192,0.081,0.789,-0.214,,*11
1684310330283729280,7371,1684310330283456087,gps,$KSXT,20230517080647.00,114.20852938,22.68993568,57.5979,305.80,-2.20,9.74,0.902,,3,3,24,20,6.554,7.820,0.217,0.153,0.889,-0.225,,*33
